1;po;712977929395765249;cs;Thu Mar 24 13:22:39 CET 2016;Policie získá pravomoc zabavit legálně drženou zbraň v domě majitele, bude stačit podezření: Schválil to poslanecký výbor pro… #Domácí
1;ji;712978041157320704;cs;Thu Mar 24 13:23:06 CET 2016;RT @gogol_us: kolem nakupnich center jsou zacpy, lide nervozne stoji ve fronte na nakupni voziky. posledni vecere v #usti
1;ku;712977561899368448;cs;Thu Mar 24 13:21:11 CET 2016;Přijďte si poslechnout romský jazz skupiny Standards & Bianca v pátek 25. března 2016 od 19 hodin do Paris-Prague... 
1;kr;712977714794377216;cs;Thu Mar 24 13:21:48 CET 2016;RT @Aktualnecz: Online: Teroristé z #Brusel'u sledovali šéfa jaderného výzkumu Belgie, v metru útočili dva muži 
1;ji;712977502247993346;cs;Thu Mar 24 13:20:57 CET 2016;Důsledek omezení pracovní doby v praxi. Jeden z reálných hlasů k tématu, ne pouze vládní teoretizování. 
1;pr;712977500691906560;cs;Thu Mar 24 13:20:57 CET 2016;včera výborná akce o Smart City s @adkrn @LukasKovanda a dalšími hosty více na 
1;po;712977632787308544;cs;Thu Mar 24 13:21:28 CET 2016;RT @BohumilVostal: Ministr vnitra Belgie Jambon nabídl po útocích svou rezignaci. Podle @lalibrebe ji premiér Michel odmítl. @CT24zive http…
1;sp;712978567555072000;cs;Thu Mar 24 13:25:11 CET 2016;Od příští sezóny na domácí zápasy West Hamu až 60 000 diváků!! #avesome #COYI
1;ji;712979021030690816;cs;Thu Mar 24 13:26:59 CET 2016;Tip pro #czaffil a #skaffil: do konce března probíhá na Different.cz a Differenta.sk doprava zdarma nad 300 Kč pro CZ a nad 15 € pro SK.
1;kr;712979068275167232;cs;Thu Mar 24 13:27:11 CET 2016;Už to nešlo vydržet, řekl u soudu mladý Vietnamec, který ubodal a spálil své rodiče – Novinky.cz #krimi
1;po;712979232624873474;cs;Thu Mar 24 13:27:50 CET 2016;Babiš ani ve sněmovně neříkal o Čapím hnízdě pravdu, usvědčuje ho pohledávka z roku 2008 | 
1;kr;712979291303256064;cs;Thu Mar 24 13:28:04 CET 2016;Na 25 let odsouzený recidivista si najednou vzpomněl... #Necesany 
1;po;712978800930217984;cs;Thu Mar 24 13:26:07 CET 2016;Koalícia dokázala, že jej nejde o boj proti korupcii, odkazuje SaS 
1;po;712978850230222848;cs;Thu Mar 24 13:26:19 CET 2016;Syrská armáda vstoupila do Palmýry 
1;po;712979187527729152;cs;Thu Mar 24 13:27:39 CET 2016;Vydavatelství Dedalus přesvědčuje Británii, aby zůstala v EU, po svém - seznamem nejlepších kontinentálních knih :) 
1;ku;712979527526391808;cs;Thu Mar 24 13:29:00 CET 2016;RT @Symfonisti: Symfony Sraz Ostrava - už v úterý! 
1;kr;712979824243945473;cs;Thu Mar 24 13:30:11 CET 2016;Postrach ostravských seniorek dostal sedm let vězení. Odvolání se vzdal: Děsil starší ženy v části Ostravy a v… #Ostrava_Ostrava_zprávy
1;kr;712979829339987968;cs;Thu Mar 24 13:30:12 CET 2016;Boston, Paříž, Brusel. Západ straší útoky teroristických sourozenců: Po bratrech Carnajevových v Bostonu či… #Zprávy_Zahraniční
1;po;712979832162791424;cs;Thu Mar 24 13:30:13 CET 2016;Češi odmítají vládu pevné ruky, ukázal průzkum: Většina Čechů by si nepřála zavedení některého z nedemokratických politických systémů.…
1;ji;712980112547848192;cs;Thu Mar 24 13:31:20 CET 2016;Pivovary Staropramen mění šéfa. Kovář po osmi letech odchází: Od druhého největšího hráče na tuzemském trhu s pivem… #Ekonomika_Podniky
1;ji;712980116628844544;cs;Thu Mar 24 13:31:20 CET 2016;Facebook vám dá vědět, pokud najde falešný účet vydávající se za váš #Technet_cz_Krátké_zprávy
1;sp;712980120819007488;cs;Thu Mar 24 13:31:21 CET 2016;Gutiérrez žaluje Newcastle. Po rakovině mě schválně nestavěli, tvrdí: Dva miliony liber, tedy zhruba 68 milionů… #Fotbal_Premier_League
1;ku;712980123557834752;cs;Thu Mar 24 13:31:22 CET 2016;Třetí série The Walking Dead začne letos, tvůrci slibují nové triky: Druhá série The Walking Dead nabídla řadu odlišných… #Bonusweb_novinky
1;sp;712980129748619264;cs;Thu Mar 24 13:31:24 CET 2016;Jak smečovali Jordan a Carter? Příprava na Utkání hvězd probíhá i u videa: Pardubická letka Lamb Autrey (výška 190… #Sport_Basket
1;sp;712980131233423360;cs;Thu Mar 24 13:31:24 CET 2016;CAS zpřísnil Rusům tresty, chodec Kirďapkin přijde o zlato z OH: Arbitrážní soud CAS v Lausanne změnil po odvolání… #Sport_Atletika
1;po;712980214628925440;cs;Thu Mar 24 13:31:44 CET 2016;Prezident Kyrgyzstánu Atambajev se připravuje na dvě války?Na hranicích s Uzbekistánem to"houstne" a blíží se výročí "Tulipánové revoluce".
1;kr;712980379649576960;cs;Thu Mar 24 13:32:23 CET 2016;Kauza #Nečesaný je opravdu tragický obraz naší #policie a #justice.Klíčoví svědci dva spoluvězni? To snad nemyslí soud vážně @ceska_justice
1;kr;712980404597309440;cs;Thu Mar 24 13:32:29 CET 2016;V bruselském metru zřejmě útočili dva teroristé, osud druhého je neznámý 
1;po;712980176259387392;cs;Thu Mar 24 13:31:35 CET 2016;@Edvard_Sequens @OndraSramek Sněmovna měla včera jinou zábavu..
1;sp;712980150116286464;cs;Thu Mar 24 13:31:28 CET 2016;RT @ACSparta_CZ: MARCA: Láďa Krejčí mezi největšími vycházejícími hvězdami nadcházejícího Eura -> 
1;sp;712980220165431296;cs;Thu Mar 24 13:31:45 CET 2016;RT @DenikSport: Čína láká Ibrahimovice na plat snů. Za sezonu až dvě miliardy! 
1;ku;712980497652121600;cs;Thu Mar 24 13:32:51 CET 2016;RT @BOK_FFUK: Ani příští týden nebude Bok spát: 31. března pořádáme ve fakultním bistru Bazaar autorský večer Petra Krále.
1;ku;712980720059330561;cs;Thu Mar 24 13:33:44 CET 2016;RT @echo24cz: Praha předčila Řím i New York. Je šestou nejlepší destinací světa - Echo24.cz via @echo24cz 
1;kr;712980872031510528;cs;Thu Mar 24 13:34:21 CET 2016;Dnes by měli vynést rozsudek na "Řezníkem z Bosny" Karadžičem.Pak už bude víc času na Putina. 
1;kr;712981650611765248;cs;Thu Mar 24 13:37:26 CET 2016;RT @turkee_official: Metro muzeum hlidane policii se samopaly, provoz naprosto běžný @twipraha
1;sp;712981857009332224;cs;Thu Mar 24 13:38:15 CET 2016;SkyNews: Zemřel Johan Cruyff.
1;sp;712982091651293184;cs;Thu Mar 24 13:39:11 CET 2016;RT @FilipHorky: SkyNews: Zemřel Johan Cruyff.
1;po;712982496443572224;cs;Thu Mar 24 13:40:48 CET 2016;Vysoce postavený americký admirál podnikl let do Bruselu, aby varoval před útokem, ale byl zadržen 
1;ji;712982531239460864;cs;Thu Mar 24 13:40:56 CET 2016;Pozorovatelé InformNapalmu objevili RU dělostřelectvo 6 km od přední linie..no co,blíží se polní práce. @burkonews
1;ji;712982451145019392;cs;Thu Mar 24 13:40:37 CET 2016;Strahovský tunel se do konce března každou noc zavře kvůli mytí 
1;kr;712982725402099712;cs;Thu Mar 24 13:41:42 CET 2016;V Libyi čeká 800 tisíc uprchlíků na cestu do Evropy: Paříž – V Libyi čeká na 800.000 uprchlíků, kteří se chtějí dostat do Evropy.… #Zprávy
1;sp;712982728522600449;cs;Thu Mar 24 13:41:43 CET 2016;VoZP: Zlato a stříbro na MS! Gratulujeme našim pojištěncům: Běžci Maslák a Holuša zářili na halovém světovém šampionátu.
1;sp;712982833715875840;cs;Thu Mar 24 13:42:08 CET 2016;Programová změna: @sportCT zítra od 17:50 odvysílá v přímém přenosu utkání kvalifikace Mistrovství Evropy @fotbalova_repre - Lotyšsko.
1;sp;712983110481260544;cs;Thu Mar 24 13:43:14 CET 2016;Zemřel jeden z nejlepších fotbalistů historie Johan Cruyff. Bylo mu 68 let. Nizozemská legenda bojovala od minulého roku s rakovinou plic.
1;sp;712983214592290816;cs;Thu Mar 24 13:43:39 CET 2016;RT @JVitek94: Ve věku 68 let zemřela jedna z největších legend nizozemského i světového fotbalu, Johan Cruyff. Čest jeho památce...
1;sp;712982608494235648;cs;Thu Mar 24 13:41:15 CET 2016;Dorost U18 si několik dní bude užívat krásu Švýcarska, kam zamířil na turnaj! 
1;ji;712983376119070720;cs;Thu Mar 24 13:44:18 CET 2016;Tomáš Polišenský přechází po 15 letech do mediální agentury, nastoupil do vedení Media Investments #management → 
1;sp;712984159568982023;cs;Thu Mar 24 13:47:24 CET 2016;Zemřela fotbalová legenda Cruyff. Nizozemci bylo 68 let 
1;po;712984489677467648;cs;Thu Mar 24 13:48:43 CET 2016;Ruskem instalovaný státní zástupce na Krymu nedávno požádal o zákaz činnosti Medžlisu – samosprávného orgánu... 
1;sp;712984478575161344;cs;Thu Mar 24 13:48:40 CET 2016;Umřel Johan Cruyff... 
1;po;712984517598978048;cs;Thu Mar 24 13:48:50 CET 2016;RT @NEOVLIVNICZ: Babišovo přiznání: Vize platit Čapí hnízdo z dotací vznikla v Agrofertu 
1;ji;712984605553336320;cs;Thu Mar 24 13:49:11 CET 2016;Potravinové banky napravují reputaci Čechů jako plýtvačů jídlem: Plýtvači potravin. Tak vyšli Češi v minulém roce z průzkumu agentury…
1;ji;712984609433059328;cs;Thu Mar 24 13:49:12 CET 2016;Strahovský tunel se do konce března každou noc zavře kvůli mytí: Část Strahovského tunelu se do konce března vždy na… #Praha_Praha_zprávy
1;sp;712984611584761856;cs;Thu Mar 24 13:49:12 CET 2016;Jednadvacítku čeká v kvalifikaci Lotyšsko. Nepříjemný soupeř, říká kouč: Čeští fotbalisté do 21 let v pátek vstoupí… #Fotbal_Reprezentace
1;po;712984697572356096;cs;Thu Mar 24 13:49:33 CET 2016;Proruské weby se snaží oslabovat Sobotku a působit Čechům v hlavách chaos 
1;sp;712984723203702784;cs;Thu Mar 24 13:49:39 CET 2016;RT @jindrichsidlo: Umřel Johan Cruyff... 
1;kr;712984833971105792;cs;Thu Mar 24 13:50:05 CET 2016;17. letecký poradní tým v Kábulu předal operační úkol další české jednotce 
1;sp;712985370514886656;cs;Thu Mar 24 13:52:13 CET 2016;RT @DenikSport: Zemřel legendární Johan Cruyff (†68). Fotbalový velikán podlehl rakovině 
1;pc;712985042373500928;cs;Thu Mar 24 13:50:55 CET 2016;RT @MirkaTrebaticka: Letní čas v roce 2016:  Začíná 27.03.2016 ve 02:00 ... 
1;sp;712985100300992512;cs;Thu Mar 24 13:51:09 CET 2016;Zemřel legendární Johan Cruyff (†68). Fotbalový velikán podlehl rakovině 
1;sp;712985202658844673;cs;Thu Mar 24 13:51:33 CET 2016;Smutný den pro fotbal. Zemřel legendární Johan Cruyff 
1;sp;712985378530189313;cs;Thu Mar 24 13:52:15 CET 2016;RT @OndrejHouska: Legendární nizozemský fotbalista Johan #Cruyff zemřel v 68 letech na rakovinu
1;sp;712985623167176704;cs;Thu Mar 24 13:53:13 CET 2016;RT @FootMagCZ: Ve věku 68 let zemřel legendární Johan #Cruyff! Podlehl rakovině plic. 
1;kr;712985658474815488;cs;Thu Mar 24 13:53:22 CET 2016;Chorvatská armáda nakoupila 12 rozpadajících se ukrajinských stíhaček MIG-21 za 133 milionů dolarů... 
1;sp;712985976428212224;cs;Thu Mar 24 13:54:38 CET 2016;Zemřela fotbalová legenda Cruyff. Bylo mu 68 let.. R.I.P. 
1;po;712985558537125888;cs;Thu Mar 24 13:52:58 CET 2016;OTŘESNÉ – zatímco je v Evropě teror, tak poslanci Bártova Úsvitu dlouze řeší, kdo kde bude ve Sněmovně sedět: 
1;kr;712985632637919232;cs;Thu Mar 24 13:53:16 CET 2016;Na dálnici D1 u Měřína ve směru na Brno se srazilo osm aut, tvoří se zde dlouhá kolona 
1;kr;712985670554361856;cs;Thu Mar 24 13:53:25 CET 2016;Syrská armáda vnikla do Palmýry, kterou ovládá takzvaný Islámský stát, irácké síly se snaží osvobodit Mosul. 
1;sp;712985511888097281;cs;Thu Mar 24 13:52:47 CET 2016;Dnes zemřel ve věku 68 let Johan Cruyff, jeden z nej hráčů fotbalové historie. ČEST JEHO PAMÁTCE! 
1;po;712986083794010113;cs;Thu Mar 24 13:55:03 CET 2016;RT @jan_mladek: Jednám s kolegyní Marxovou v Karviné o složité situaci v OKD. Vláda opakovaně deklarovala připravenost pomoci propouštěným …
1;po;712986336182071296;cs;Thu Mar 24 13:56:03 CET 2016;Bohuzel to ministr Jisrael Kac rekl uplne presne.Evropa na svuj pseudohumanismus doplati.... 
1;kr;712986199007367168;cs;Thu Mar 24 13:55:31 CET 2016;Živě: 11 zaměstnanců belgické jaderné elektrárny Tihange bylo postaveno mimo službu. Údajně chtěli spáchat atentát 
1;kr;712986945207578624;cs;Thu Mar 24 13:58:29 CET 2016;RT @Hospodarky: Živě: 11 zaměstnanců belgické jaderné elektrárny Tihange bylo postaveno mimo službu. Údajně chtěli spáchat atentát 
1;sp;712987182399668225;cs;Thu Mar 24 13:59:25 CET 2016;Zemřel fotbalový génius Johan Cruyff...
1;po;712987285604720640;cs;Thu Mar 24 13:59:50 CET 2016;RT @schwarzenbergk: Včerejší kamenování Babiše skončilo Sobotkový zvoláním: "Kdo z vás nemá anonymní akcie, ať první hodí kamenem!"
1;ku;712986769638236161;cs;Thu Mar 24 13:57:47 CET 2016;#MilanPokorný přední český nožíř měl přednášku na #Scholastika v ateliéru #produktovýdesign #konstrukce #výrobanožů. 
1;sp;712987063394537473;cs;Thu Mar 24 13:58:57 CET 2016;RT @czehockey: V prvním ze dvou přípravných zápasů před mistrovstvím světa podlehly české reprezentantky Finsku 1:2 po prodloužení. https:/…
1;sp;712987035141804033;cs;Thu Mar 24 13:58:50 CET 2016;RT @fikjir: Zemřel Johan Cruijff, veliký hráč i trenér. Vizionář. Bylo mu 68 let. 
1;sp;712986960843968513;cs;Thu Mar 24 13:58:32 CET 2016;Zemřel legendární nizozemský fotbalista Johan Cruyff, bylo mu 68 let. 
1;kr;712987231477227520;cs;Thu Mar 24 13:59:37 CET 2016;Policie zadržela dalšího podezřelého z 20 let staré vraždy šéfa podsvětí Běly, skončil ve vazbě. 
1;sp;712987304416133121;cs;Thu Mar 24 13:59:54 CET 2016;RT @iDNEScz_Sport: Fotbal drží smutek. Zemřel legendární nizozemský záložník Johan Cruyff 
1;sp;712987166943670273;cs;Thu Mar 24 13:59:21 CET 2016;Legendární fotbalista Cruyff zemřel v 68 letech na rakovinu - Echo24.cz via @echo24cz 
1;sp;712987374750277633;cs;Thu Mar 24 14:00:11 CET 2016;Legendární fotbalista Cruyff podlehl v 68 letech rakovině: Nizozemská legenda bojovala od minulého roku s rakovinou plic. #Fotbal
1;sp;712987383436677121;cs;Thu Mar 24 14:00:13 CET 2016;Zemřela fotbalová legenda Cruyff. Nizozemci bylo 68 let: Fotbalová legenda, Johan Cruyff, zemřela. Bývalému nizozemskému… #Zprávy_Lidé
1;kr;712987386729205764;cs;Thu Mar 24 14:00:14 CET 2016;Kyselý a Petrůj byli v kauze Vidkun ve vazbě v souladu s ústavou, rozhodl soud: Podnikatel Ivan Kyselý a policista Radek… #Zprávy_Domov
1;po;712987883833925633;cs;Thu Mar 24 14:02:12 CET 2016;Zastropování odchodu do penze? To jsme navrhli, brání se důchodová komise: Praha – Odborná důchodová komise se ohradila proti… #Zprávy
1;ji;712987445919350784;cs;Thu Mar 24 14:00:28 CET 2016;Samsung Galaxy S5 dostává Android 6.0 Marshmallow, tentokrát již plánovaně - 
1;kr;712988048317788161;cs;Thu Mar 24 14:02:52 CET 2016;Vyjádřil se k muslimům... A večer si pro něj přišla policie: Britové jsou hrdí na to, že v jejich zemi platí téměř neomezená svoboda…
1;po;712988289561702401;cs;Thu Mar 24 14:03:49 CET 2016;Zprávy #BBC: Abdeslam souhlasí s vydáním do Francie syrská armáda pronikla do Palmýry #IS #Brussels 
1;po;712989161377165314;cs;Thu Mar 24 14:07:17 CET 2016;Klokánky ‚propašují‘ na Čapí hnízdo děti. Únik ke schůzce Babiš-Zeman via @echo24cz 
1;po;712989297939496960;cs;Thu Mar 24 14:07:49 CET 2016;RT @echo24cz: Klokánky ‚propašují‘ na Čapí hnízdo děti. Únik ke schůzce Babiš-Zeman via @echo24cz 
1;sp;712989352306073600;cs;Thu Mar 24 14:08:02 CET 2016;Hrači Slavie předali dětem z Klokánku dárky, které jste nám pomohli vybrat. Děkujeme! 
1;ji;712989512083714048;cs;Thu Mar 24 14:08:41 CET 2016;Na dálnici D1 u Měřína se srazilo osm aut, vytvořila se dlouhá kolona: Dvě hromadné nehody zkomplikovaly po… #Jihlava_Jihlava_zprávy
1;sp;712989513539125248;cs;Thu Mar 24 14:08:41 CET 2016;Fotbal drží smutek. Zemřel legendární nizozemský záložník Johan Cruyff: Fotbalový svět přišel o jednu ze svých… #Fotbal_Zahraničí
1;ku;712989609794396160;cs;Thu Mar 24 14:09:04 CET 2016;Zajímavá zpráva pro všechny milovníky historie. V sobotu bude slavnostně zahájena sezóna na Chlumu! 
1;sp;712989892637233152;cs;Thu Mar 24 14:10:11 CET 2016;RT @lukas_pecene: 2. dubna bude @sportCT vysílat pro fotbalové fajnšmekry. Po obědě FNL Znojmo - Sokolov, pak liga Plzeň - Jihlava a nakone…
1;kr;712990530599260160;cs;Thu Mar 24 14:12:43 CET 2016;Bratislava kvůli teroru přitvrdila letištní kontrolu. Pro všechny hned u vchodu 
1;kr;712990538643980290;cs;Thu Mar 24 14:12:45 CET 2016;Těla nechávali na chodbě. Město nám nedodalo mrazák na mrtvoly, tvrdí manželka provozovatele pohřební síně 
1;sp;712990144853356544;cs;Thu Mar 24 14:11:11 CET 2016;Zemřel legendární Johan Cruyff (†68). Fotbalový velikán podlehl rakovině 
1;sp;712990661339951105;cs;Thu Mar 24 14:13:15 CET 2016;umřel Johan Cruyff...naučil mě mít rád fotbal. #Ajax  ....#Barca 
1;po;712991209652924416;cs;Thu Mar 24 14:15:25 CET 2016;Bělobrádek: Babiš potvrdil podezření, Čapí hnízdo škodí vládě 
1;sp;712991603938369537;cs;Thu Mar 24 14:16:59 CET 2016;VI. ročník badmintonového turnaje v Přerově 
1;kr;712991247187705856;cs;Thu Mar 24 14:15:34 CET 2016;V Evropě zřejmě útočí největší teroristická buňka, se kterou se kontinent setkal, varují experti - #terorismus
1;po;712991872424259586;cs;Thu Mar 24 14:18:03 CET 2016;Bělobrádek: Babiš potvrdil podezření, Čapí hnízdo škodí vládě 
1;ku;712992284871168001;cs;Thu Mar 24 14:19:42 CET 2016;Česká misska dobrovolně konvertovala k islámu! Neuvěříte, jak vypadá dnes - Prásk! 
1;sp;712992049327390721;cs;Thu Mar 24 14:18:45 CET 2016;U14 @FKJablonec dnes porazila Duklu Praha 4:0. Fantastický výkon celého týmu. Díky kluci. Všichni jste makali na 100%. Jen tak dal ★★★
1;po;712992211818905600;cs;Thu Mar 24 14:19:24 CET 2016;Situace je vážná, kauza Čapí hnízdo škodí vládě, kritizoval Bělobrádek Babiše 
